session_id,station_id,session_date,kwh_delivered,duration_minutes,revenue_usd
634,162280,2025-07-01,6.28,143,16.31
635,325978,2025-08-15,22.29,70,18.76
636,168489,2025-07-18,1.0,142,17.53
637,358294,2025-08-23,2.33,29,33.54
638,333496,2025-02-13,33.82,89,38.22
639,350651,2025-03-17,54.6,135,24.53
640,121688,2025-05-21,5.75,97,25.47
641,115131,2025-07-01,39.13,24,13.11
642,341671,2025-04-29,12.1,86,35.02
643,223233,2025-02-09,13.44,135,12.14
644,203290,2025-09-17,53.86,21,8.31
645,49938,2025-09-01,24.26,72,30.25
646,122496,2025-05-09,41.77,154,30.44
647,164639,2025-01-06,37.38,70,28.74
648,456226,2025-11-07,21.34,37,30.25
649,149312,2025-03-07,34.44,104,33.13
650,457665,2025-08-07,30.79,108,36.2
651,162340,2025-05-26,16.36,121,4.25
652,114928,2025-08-22,4.12,142,27.17
653,372928,2025-01-29,7.74,47,13.9
654,189536,2025-11-05,11.81,122,24.52
655,229080,2025-06-10,22.09,114,34.75
656,302422,2025-05-11,8.84,130,30.25
657,374752,2025-05-28,5.75,121,10.21
658,314720,2025-03-23,1.0,145,24.22
659,451666,2025-12-27,5.97,49,9.33
660,303191,2025-12-08,19.36,160,12.08
661,356946,2025-03-24,3.76,44,17.91
662,213550,2025-03-14,1.0,71,25.72
663,236636,2025-12-21,1.94,33,22.87
664,173961,2025-08-02,75.97,48,14.58
665,324819,2025-01-26,1.0,146,33.49
666,115040,2025-10-17,15.98,38,30.28
667,390288,2025-03-12,29.14,85,17.02
668,229083,2025-12-16,6.31,95,21.99
669,188043,2025-06-26,83.23,61,8.92
670,346375,2025-03-30,1.0,128,36.24
671,181869,2025-06-26,53.03,38,19.52
672,349809,2025-01-27,12.42,30,31.7
673,388278,2025-10-16,12.11,39,13.28
674,197696,2025-11-24,15.98,97,30.9
675,123141,2025-11-01,88.86,168,7.19
676,200474,2025-03-04,24.73,175,9.91
677,225125,2025-01-19,52.71,92,14.11
678,44360,2025-10-05,1.0,109,35.0
679,399680,2025-12-12,56.81,33,37.78
680,162147,2025-03-08,6.0,172,23.72
681,341717,2025-08-26,9.46,69,28.8
682,356132,2025-05-17,1.91,168,10.74
683,330980,2025-06-12,61.65,86,30.38
684,250387,2025-11-23,18.67,100,32.19
685,384375,2025-12-01,2.36,169,29.95
686,357032,2025-10-20,12.66,112,16.99
687,171726,2025-01-28,12.0,91,14.87
688,331668,2025-09-13,1.3,142,26.58
689,162342,2025-10-18,10.68,103,27.89
690,332470,2025-04-22,8.66,111,23.97
691,391468,2025-08-28,62.98,55,4.82
692,341782,2025-08-31,41.1,169,23.74
693,352144,2025-06-02,4.36,107,14.65
694,429601,2025-09-22,67.04,71,12.13
695,114923,2025-02-21,33.98,130,39.37
696,437617,2025-09-22,16.88,53,39.64
697,165198,2025-02-23,14.17,158,3.47
698,456795,2025-05-13,65.38,49,31.22
699,170743,2025-07-10,9.11,157,28.61
700,324763,2025-05-04,11.57,41,14.2
701,223258,2025-08-06,29.37,103,27.02
702,324820,2025-12-31,35.6,47,19.62
703,89914,2025-11-18,9.91,90,11.43
704,254373,2025-10-28,63.78,24,20.28
705,122790,2025-03-12,7.4,179,12.56
706,150535,2025-08-02,10.67,26,8.06
707,181718,2025-12-28,5.47,85,39.2
708,324863,2025-02-02,19.26,34,19.17
709,417259,2025-12-02,100.0,48,7.3
710,169195,2025-06-20,31.65,109,28.16
711,395870,2025-12-10,15.93,148,9.84
712,223418,2025-12-16,100.0,56,19.48
713,346178,2025-10-28,1.26,18,31.01
714,123603,2025-10-18,8.42,158,13.99
715,254328,2025-08-25,45.52,46,34.05
716,223253,2025-12-03,18.58,170,13.5
717,169195,2025-04-12,1.0,142,10.54
718,162322,2025-01-10,15.25,81,14.91
719,298818,2025-02-10,1.0,105,7.94
720,227092,2025-05-06,21.3,134,33.16
721,174638,2025-09-30,25.04,65,29.84
722,346503,2025-11-23,5.62,107,25.34
723,190279,2025-01-11,100.0,27,6.15
724,311783,2025-11-15,44.86,78,3.15
725,163426,2025-07-14,15.58,66,39.61
726,429623,2025-01-20,9.26,89,35.93
727,349014,2025-09-30,1.0,150,17.3
728,162339,2025-08-23,29.54,122,36.09
729,321388,2025-08-15,7.63,179,9.85
730,450748,2025-08-15,12.55,171,34.57
731,398465,2025-12-20,13.99,152,33.04
732,400678,2025-12-07,48.07,61,37.96
733,352041,2025-09-29,47.66,85,36.97
734,174551,2025-10-06,37.43,116,37.61
735,452570,2025-05-04,36.4,104,14.83
736,347946,2025-07-14,17.07,144,20.99
737,429600,2025-03-12,39.15,113,14.89
738,230853,2025-08-20,48.82,153,21.16
739,384347,2025-06-22,17.25,128,36.85
740,114944,2025-07-22,57.66,166,31.1
741,221326,2025-02-02,100.0,43,10.3
742,310624,2025-07-30,4.82,67,30.54
743,223311,2025-10-28,96.62,147,24.93
744,183664,2025-07-01,7.05,38,12.99
745,455717,2025-08-29,67.96,92,33.71
746,333727,2025-02-20,47.61,95,36.36
747,455717,2025-12-09,61.94,53,18.53
748,194647,2025-01-29,15.45,79,3.38
749,168974,2025-01-06,4.09,154,4.64
750,390529,2025-05-13,6.3,94,32.69
751,329004,2025-04-06,9.09,50,4.17
752,227085,2025-12-12,7.18,17,13.68
753,434737,2025-03-23,85.57,54,28.2
754,122496,2025-10-04,4.24,137,18.2
755,360903,2025-11-11,28.94,83,18.97
756,229068,2025-08-05,17.92,46,27.79
757,228813,2025-10-07,1.0,31,8.04
758,356914,2025-05-11,5.94,86,29.57
759,357118,2025-03-27,67.79,161,10.83
760,150581,2025-11-24,42.43,70,16.35
761,398465,2025-11-09,22.04,62,27.43
762,217200,2025-04-03,2.0,55,15.48
763,457459,2025-03-12,3.73,30,9.65
764,356891,2025-11-22,32.79,145,12.83
765,225480,2025-11-22,35.37,38,8.07
766,334438,2025-11-28,79.31,121,25.8
767,303833,2025-07-10,5.75,168,20.25
768,174018,2025-08-02,26.18,41,14.56
769,115008,2025-02-16,14.09,51,3.25
770,334123,2025-08-06,3.02,89,12.96
771,193072,2025-03-30,10.24,112,20.57
772,193926,2025-10-02,11.45,131,30.88
773,164115,2025-08-15,15.1,74,8.76
774,204920,2025-08-05,8.67,178,21.75
775,175243,2025-08-28,20.11,112,12.58
776,207888,2025-10-28,23.31,70,16.19
777,191382,2025-12-07,13.31,175,38.64
778,173863,2025-06-19,11.69,47,24.76
779,44188,2025-12-31,26.64,19,6.19
780,261263,2025-08-20,1.39,19,20.88
781,227078,2025-04-18,50.32,129,33.54
782,194097,2025-11-24,91.86,17,26.27
783,349077,2025-08-21,1.42,45,5.59
784,102336,2025-06-19,30.88,61,29.18
785,171664,2025-05-15,7.27,170,8.42
786,220318,2025-05-11,14.05,147,39.25
787,350374,2025-02-06,7.89,172,26.35
788,356143,2025-09-16,6.03,31,17.69
789,202055,2025-05-04,14.54,67,34.06
790,237959,2025-09-20,11.61,69,15.01
791,334090,2025-12-19,13.87,94,13.57
792,446814,2025-08-05,41.27,86,10.86
793,388157,2025-06-19,96.17,174,30.63
794,347372,2025-04-08,3.87,69,39.55
795,332704,2025-12-24,34.07,29,28.06
796,181235,2025-07-05,19.91,93,11.31
797,429600,2025-08-01,11.67,44,32.68
798,217202,2025-12-24,27.01,51,34.86
799,227762,2025-11-08,53.33,118,23.16
800,349607,2025-08-20,25.65,47,38.13
801,346625,2025-06-16,30.4,167,38.58
802,357000,2025-11-02,4.01,17,17.82
803,422897,2025-06-10,31.2,32,7.89
804,214301,2025-10-11,100.0,57,29.77
805,422557,2025-07-03,80.22,149,17.59
806,332966,2025-01-25,13.16,60,16.66
807,454048,2025-05-22,53.48,168,14.92
808,353744,2025-07-02,22.37,163,26.33
809,115233,2025-03-25,3.15,74,23.17
810,357058,2025-08-19,95.65,24,24.79
811,350625,2025-08-11,23.75,98,4.3
812,183389,2025-06-07,2.8,112,35.85
813,347947,2025-11-14,21.23,162,18.29
814,181837,2025-07-04,31.95,101,25.03
815,223703,2025-07-02,6.77,156,31.53
816,428692,2025-03-26,28.68,170,14.04
817,357262,2025-03-06,84.49,120,13.52
818,356978,2025-02-21,6.59,118,33.2
819,227768,2025-01-03,16.88,18,30.56
820,324888,2025-03-18,9.42,48,19.0
821,182226,2025-05-15,12.27,138,6.63
822,376110,2025-11-22,45.37,168,16.55
823,322334,2025-03-11,43.37,153,32.21
824,449168,2025-06-11,1.0,172,4.3
825,346155,2025-04-06,3.25,160,28.52
826,334421,2025-01-16,10.73,172,36.92
827,360902,2025-08-18,9.03,32,22.49
828,237955,2025-09-24,2.46,89,26.05
829,115038,2025-11-02,29.09,80,18.04
830,229083,2025-12-09,25.73,33,9.11
831,417978,2025-01-06,7.13,35,35.88
832,235343,2025-04-20,11.22,137,18.96
833,384849,2025-05-23,16.73,31,37.27
834,261049,2025-06-04,1.16,176,22.5
835,227690,2025-07-26,4.2,93,38.41
836,334506,2025-06-15,26.02,138,36.47
837,115147,2025-09-17,16.62,53,27.4
838,168359,2025-06-22,22.94,179,18.72
839,182199,2025-05-01,90.58,98,32.78
840,235963,2025-05-20,35.21,146,26.88
841,146796,2025-06-17,86.23,31,29.04
842,227092,2025-03-25,22.35,39,28.46
843,261641,2025-07-13,1.0,22,28.94
844,350287,2025-10-03,2.46,132,34.14
845,211840,2025-09-25,29.85,119,36.79
846,357031,2025-02-07,9.1,41,24.96
847,376639,2025-10-30,13.35,70,13.03
848,447831,2025-12-04,28.13,173,13.54
849,253981,2025-08-30,10.14,86,18.41
850,341814,2025-11-26,51.72,39,14.5
851,194082,2025-07-18,12.25,74,17.74
852,207790,2025-10-25,1.13,87,29.45
853,334085,2025-01-05,100.0,56,37.96
854,162308,2025-12-21,16.82,58,6.34
855,223236,2025-04-13,10.79,15,20.87
856,347948,2025-05-18,57.36,114,26.26
857,334062,2025-10-20,49.31,126,7.52
858,358788,2025-03-07,1.0,127,4.31
859,181987,2025-03-08,41.31,68,12.65
860,217253,2025-09-27,16.83,126,12.34
861,357113,2025-02-16,27.98,28,23.76
862,223103,2025-12-31,3.94,71,18.36
863,322453,2025-06-29,27.53,56,31.37
864,223835,2025-03-09,6.54,62,24.08
865,150583,2025-04-25,3.12,82,20.31
866,240939,2025-01-26,3.62,168,13.9
867,183105,2025-02-16,8.91,28,22.65
868,388278,2025-07-26,100.0,59,34.17
869,352066,2025-03-14,1.4,50,33.19
870,114886,2025-09-16,10.05,17,4.26
871,357086,2025-01-30,18.61,136,11.64
872,183223,2025-01-03,5.8,84,31.37
873,356945,2025-01-09,81.5,35,16.66
874,455976,2025-01-08,15.43,153,33.92
875,334083,2025-01-09,29.5,105,36.06
876,454054,2025-06-01,11.16,156,31.36
877,384336,2025-05-22,5.4,96,4.82
878,173998,2025-12-02,9.05,84,37.63
879,220394,2025-10-01,8.2,58,20.02
880,341671,2025-01-27,47.02,111,3.44
881,322889,2025-12-14,1.0,78,13.64
882,356879,2025-03-12,56.02,130,25.04
883,162262,2025-08-07,12.48,133,15.62
884,398144,2025-10-17,23.98,90,23.48
885,115069,2025-09-13,40.94,82,16.37
886,238317,2025-04-13,15.45,114,18.59
887,445991,2025-05-27,2.43,121,4.65
888,349505,2025-06-07,19.51,78,24.31
889,162387,2025-12-14,3.24,93,35.86
890,349014,2025-05-20,43.53,69,31.16
891,452580,2025-05-23,26.1,47,27.38
892,346710,2025-04-19,22.42,18,7.7
893,356970,2025-12-25,1.0,154,31.68
894,180741,2025-11-16,80.52,60,17.42
895,230775,2025-03-05,3.49,99,7.38
896,334244,2025-09-28,5.07,168,23.81
897,232955,2025-07-05,100.0,162,15.88
898,115144,2025-12-22,2.34,128,14.33
899,332468,2025-11-19,33.84,132,30.86
900,352144,2025-01-01,2.49,56,13.01
901,329004,2025-01-07,33.0,83,22.88
902,240976,2025-01-01,55.04,153,11.85
903,117740,2025-09-18,10.76,154,22.21
904,217423,2025-02-16,9.36,115,21.31
905,122261,2025-12-22,67.58,140,11.94
906,241249,2025-09-23,1.94,78,32.35
907,227773,2025-01-02,10.68,164,8.31
908,233100,2025-01-23,26.46,29,3.46
909,114892,2025-12-25,29.08,110,38.72
910,350918,2025-10-30,15.08,113,21.92
911,374813,2025-03-25,48.04,82,15.95
912,261522,2025-07-23,47.26,134,10.96
913,448395,2025-08-15,42.47,123,34.22
914,324820,2025-09-09,4.68,90,25.09
915,334483,2025-11-01,26.01,93,17.03
916,145338,2025-05-31,47.59,173,6.16
917,98431,2025-09-04,2.48,113,30.45
918,217354,2025-11-02,7.01,174,10.75
919,387684,2025-01-17,95.4,131,6.73
920,400171,2025-10-31,15.49,131,11.17
921,115096,2025-01-02,18.89,45,34.58
922,115175,2025-07-16,10.78,56,28.96
923,164170,2025-12-07,12.45,28,16.76
924,191764,2025-09-26,56.23,76,18.33
925,429725,2025-03-02,5.87,75,34.88
926,145534,2025-09-24,8.18,73,21.14
927,372278,2025-04-07,17.36,58,15.12
928,356884,2025-10-10,9.3,146,13.5
929,333750,2025-09-04,55.79,42,31.03
930,181133,2025-02-04,25.06,120,11.3
931,227090,2025-10-01,17.52,20,29.36
932,391398,2025-03-09,23.16,120,35.94
933,236460,2025-07-08,1.0,72,18.08
934,391397,2025-02-10,33.85,142,31.77
935,445737,2025-04-06,10.22,106,4.62
936,162361,2025-06-20,23.42,97,9.58
937,341733,2025-03-08,44.62,92,9.52
938,386978,2025-11-04,10.6,124,11.02
939,115070,2025-04-29,1.0,27,31.34
940,361181,2025-12-07,1.0,43,38.71
941,148083,2025-06-20,49.12,177,16.02
942,355689,2025-07-05,19.77,55,27.4
943,324844,2025-03-11,26.28,16,19.97
944,147016,2025-09-02,22.71,80,13.79
945,257685,2025-06-08,4.63,40,20.57
946,226521,2025-10-11,1.0,143,30.14
947,452229,2025-04-17,6.97,179,4.49
948,115250,2025-02-05,100.0,124,36.61
949,257176,2025-12-14,13.52,38,22.35
950,174886,2025-07-14,64.78,126,11.09
951,440835,2025-09-25,7.54,107,23.33
952,349476,2025-03-17,31.42,132,21.73
953,223240,2025-10-07,1.0,52,22.0
954,384353,2025-11-17,1.0,48,30.35
955,201668,2025-12-14,15.68,145,32.91
956,440466,2025-03-21,26.18,171,4.04
957,312691,2025-04-08,81.91,45,38.07
958,149365,2025-10-09,1.0,108,6.36
959,324833,2025-04-28,100.0,107,26.81
960,214080,2025-08-11,15.96,173,37.28
961,419983,2025-09-09,36.35,102,38.25
962,252004,2025-03-21,25.98,119,31.77
963,334428,2025-11-10,7.12,165,23.34
964,324831,2025-06-19,10.11,136,17.15
965,421051,2025-06-06,22.36,127,18.85
966,115062,2025-11-30,2.53,176,8.67
967,87914,2025-11-24,37.26,102,26.02
968,333862,2025-01-02,40.18,167,13.57
969,331867,2025-07-22,42.96,144,11.67
970,227066,2025-09-15,47.19,84,12.34
971,391791,2025-09-08,29.21,110,18.25
972,227066,2025-05-26,34.06,122,4.77
973,115056,2025-11-21,22.21,158,7.32
974,405330,2025-10-02,6.43,104,19.69
975,194626,2025-01-19,2.17,152,21.38
976,347375,2025-09-09,4.92,18,34.37
977,434123,2025-10-11,5.36,28,30.14
978,357108,2025-11-27,35.46,166,21.09
979,154336,2025-02-19,73.79,117,4.67
980,252139,2025-11-07,42.11,101,29.87
981,446980,2025-05-17,100.0,22,23.4
982,174554,2025-08-14,1.12,148,35.69
983,391572,2025-08-09,1.0,179,15.06
984,104729,2025-04-23,28.76,111,8.61
985,234635,2025-05-29,1.0,69,21.08
986,312691,2025-02-17,55.35,142,12.1
987,240975,2025-02-27,15.97,114,37.37
988,122488,2025-07-16,64.56,149,37.1
989,333406,2025-08-13,7.19,95,25.05
990,181004,2025-05-17,25.71,42,38.11
991,417632,2025-07-14,30.02,52,5.7
992,333987,2025-07-25,8.47,68,16.53
993,115072,2025-01-18,11.44,53,31.57
994,358440,2025-09-25,20.04,67,20.0
995,204691,2025-08-03,12.1,178,32.93
996,223123,2025-07-25,16.91,159,6.7
997,149380,2025-05-04,15.22,158,9.4
998,217204,2025-01-16,27.41,76,34.78
999,183767,2025-06-14,2.12,48,6.62
1000,99360,2025-05-28,78.45,121,8.51
1001,324839,2025-10-03,2.71,21,9.09
1002,390629,2025-08-21,10.32,149,31.16
1003,356883,2025-01-25,1.0,110,16.39
1004,324855,2025-09-25,42.32,94,23.1
1005,122632,2025-12-31,2.98,97,13.77
1006,174504,2025-10-22,8.16,40,25.67
1007,174638,2025-03-12,15.03,142,13.61
1008,207788,2025-07-19,46.44,121,39.21
1009,356129,2025-02-16,36.44,172,30.67
1010,223092,2025-01-25,4.06,93,34.64
1011,221028,2025-08-01,14.79,81,16.04
1012,197696,2025-02-02,10.11,162,9.57
1013,422878,2025-08-02,74.15,41,18.12
1014,182171,2025-07-30,48.4,15,17.58
1015,456794,2025-01-29,4.08,27,38.86
1016,390019,2025-09-16,14.04,77,5.84
1017,346612,2025-02-08,14.71,175,38.59
1018,230791,2025-09-17,81.05,77,34.62
1019,391399,2025-06-14,39.65,166,7.11
1020,115133,2025-04-05,41.39,89,32.6
1021,258943,2025-08-08,11.48,142,37.68
1022,123133,2025-09-25,29.73,141,14.83
1023,334479,2025-04-28,9.65,126,18.25
1024,349504,2025-03-07,43.51,76,18.15
1025,371931,2025-07-12,80.53,97,31.52
1026,252551,2025-11-16,23.55,157,15.06
1027,356913,2025-02-04,18.81,97,21.61
1028,150341,2025-06-24,51.49,146,11.96
1029,253980,2025-04-22,58.85,60,37.21
1030,417460,2025-11-04,2.36,150,36.72
1031,357011,2025-10-17,29.88,59,21.97
1032,384360,2025-12-06,24.75,127,35.87
1033,313640,2025-03-21,5.9,40,23.56
1034,173947,2025-04-21,3.33,114,12.89
1035,241253,2025-04-02,8.4,32,17.82
1036,376586,2025-07-05,4.63,42,27.26
1037,114957,2025-02-10,6.95,114,36.55
1038,150207,2025-03-28,62.41,42,3.93
1039,357264,2025-08-12,61.99,95,9.32
1040,122790,2025-02-20,7.31,92,35.93
1041,357071,2025-05-06,5.64,43,10.54
1042,149380,2025-05-26,15.15,142,38.78
1043,169976,2025-02-10,27.26,67,9.65
1044,229204,2025-12-21,3.71,93,37.44
1045,162263,2025-12-29,42.51,145,15.18
1046,114980,2025-01-24,1.91,33,39.08
1047,384364,2025-10-30,3.01,69,37.33
1048,191435,2025-10-11,25.29,40,32.13
1049,437617,2025-02-05,5.71,53,30.6
1050,123133,2025-10-04,6.5,158,30.07
1051,361315,2025-07-03,52.26,142,27.63
1052,183765,2025-11-21,11.32,107,21.12
1053,452459,2025-06-03,63.54,54,39.06
1054,223588,2025-07-01,2.88,123,12.61
1055,446400,2025-10-27,67.08,105,33.29
1056,374654,2025-06-03,61.54,85,8.01
1057,189536,2025-05-30,19.4,140,23.92
1058,452495,2025-01-02,35.5,23,16.59
1059,253740,2025-10-24,14.37,117,18.62
1060,102338,2025-02-23,36.28,59,23.55
1061,324838,2025-09-03,6.96,18,3.2
1062,390654,2025-02-15,58.36,115,11.37
1063,237961,2025-03-16,38.83,112,28.46
1064,145450,2025-05-29,32.97,85,33.64
1065,224230,2025-01-03,40.85,144,9.7
1066,404740,2025-01-09,10.57,70,20.47
1067,349910,2025-01-02,5.27,140,10.19
1068,445897,2025-08-26,10.96,69,23.23
1069,389868,2025-01-28,1.0,169,25.16
1070,375414,2025-10-17,7.88,140,8.1
1071,350626,2025-06-30,23.37,34,29.24
1072,367894,2025-11-11,46.86,71,38.94
1073,346612,2025-09-23,66.6,159,35.57
1074,162282,2025-03-24,32.02,155,33.31
1075,174096,2025-12-15,55.61,38,32.65
1076,434176,2025-09-10,8.61,104,22.07
1077,384369,2025-09-15,28.31,138,35.7
1078,395870,2025-02-17,94.05,46,29.37
1079,223266,2025-05-14,23.59,69,11.04
1080,346532,2025-10-27,13.96,147,8.67
1081,451572,2025-07-18,7.62,19,16.74
1082,250577,2025-10-19,9.45,20,6.89
1083,447833,2025-05-16,5.66,98,7.05
1084,396127,2025-03-24,30.34,48,21.27
1085,387754,2025-09-23,32.18,159,19.93
1086,456674,2025-12-24,37.8,145,34.77
1087,223141,2025-08-07,15.75,47,11.73
1088,445871,2025-12-15,3.72,87,38.85
1089,416573,2025-01-19,13.7,84,8.8
1090,227087,2025-01-18,34.51,151,32.6
1091,456690,2025-06-28,48.41,118,32.27
1092,455985,2025-01-23,2.12,150,18.47
1093,358788,2025-11-11,6.99,95,36.52
1094,355038,2025-09-01,81.73,133,4.73
1095,230852,2025-04-17,14.14,39,22.19
1096,235439,2025-05-11,1.83,103,9.02
1097,351553,2025-01-10,5.69,131,13.79
1098,446423,2025-07-18,43.94,151,4.1
1099,324860,2025-11-01,35.62,73,23.34
1100,446921,2025-11-08,6.13,87,17.04
1101,183179,2025-03-31,2.68,29,5.69
1102,452571,2025-05-24,2.07,31,27.75
1103,434972,2025-10-22,17.31,52,39.34
1104,358926,2025-04-19,29.73,115,7.79
1105,201679,2025-12-18,9.78,145,16.66
1106,115125,2025-07-23,2.25,161,19.12
1107,421801,2025-02-13,16.93,163,20.29
1108,162147,2025-01-08,6.18,68,6.86
1109,169706,2025-10-28,4.99,143,13.12
1110,384383,2025-12-19,37.25,32,18.64
1111,171230,2025-06-02,23.18,174,18.88
1112,114945,2025-01-17,9.46,78,17.31
1113,192639,2025-12-05,15.43,81,34.78
1114,236572,2025-08-25,6.34,74,19.28
1115,387493,2025-12-01,20.62,21,24.84
1116,356916,2025-02-25,35.37,164,31.77
1117,181662,2025-02-13,13.98,86,3.99
1118,162162,2025-11-05,12.1,113,38.85
1119,386978,2025-08-29,7.25,82,25.65
1120,233094,2025-02-08,9.77,121,31.88
1121,44346,2025-05-10,11.16,35,17.65
1122,261050,2025-04-08,9.38,179,33.2
1123,252942,2025-10-08,2.37,72,21.31
1124,162210,2025-03-21,4.0,83,5.21
1125,227688,2025-10-15,100.0,47,12.72
1126,451464,2025-12-01,11.28,74,3.46
1127,189515,2025-08-22,40.92,146,37.47
1128,225478,2025-11-30,31.58,83,33.69
1129,223255,2025-06-18,20.76,123,39.51
1130,197865,2025-03-20,14.94,67,14.44
1131,356069,2025-03-12,27.36,81,7.32
1132,450413,2025-09-20,21.94,99,36.34
1133,231093,2025-07-19,33.1,84,19.98
1134,122473,2025-07-30,100.0,89,4.23
1135,174639,2025-01-18,9.45,22,4.32
1136,417260,2025-09-30,10.16,106,5.22
1137,324791,2025-07-29,29.21,130,35.33
1138,384343,2025-04-27,46.53,40,3.04
1139,355240,2025-04-14,5.27,110,35.04
1140,358300,2025-03-18,48.22,82,6.8
1141,219745,2025-11-11,56.69,166,31.58
1142,359548,2025-01-11,12.56,121,24.55
1143,226499,2025-02-20,7.75,61,35.11
1144,150531,2025-01-07,12.79,38,29.88
1145,193838,2025-02-06,5.16,61,30.03
1146,384419,2025-09-18,1.53,173,4.11
1147,251129,2025-03-03,39.9,72,35.33
1148,398203,2025-07-19,21.09,87,13.88
1149,202332,2025-11-26,17.04,72,38.89
1150,421064,2025-03-31,6.02,29,10.73
1151,252711,2025-03-20,20.1,171,15.94
1152,334434,2025-02-24,12.84,88,11.05
1153,334491,2025-08-09,17.64,92,37.19
1154,387828,2025-04-02,2.38,94,13.15
1155,143572,2025-03-15,64.04,73,33.31
1156,71024,2025-02-25,36.12,82,37.22
1157,223126,2025-08-20,33.79,44,34.28
1158,115024,2025-06-28,21.79,118,38.91
1159,115230,2025-03-02,6.46,22,23.81
1160,115239,2025-12-26,2.73,114,17.68
1161,356887,2025-04-27,11.21,76,32.34
1162,63140,2025-03-19,13.31,29,17.48
1163,261640,2025-08-24,35.79,76,13.68
1164,456557,2025-02-02,4.01,64,31.2
1165,450846,2025-02-24,42.43,94,23.51
1166,417243,2025-08-31,14.62,125,27.68
1167,166325,2025-10-01,40.23,93,36.57
1168,453514,2025-03-15,17.07,53,35.56
1169,120826,2025-01-21,1.32,117,36.77
1170,346437,2025-12-19,23.42,15,7.1
1171,115083,2025-07-20,13.93,145,36.83
1172,361181,2025-06-03,15.37,67,30.67
1173,230947,2025-09-11,38.15,31,5.3
1174,114884,2025-07-26,6.29,140,16.97
1175,416864,2025-05-29,1.0,154,38.26
1176,324845,2025-07-02,8.43,127,16.69
1177,115240,2025-10-29,4.21,113,38.44
1178,115150,2025-10-24,10.53,133,36.85
1179,324873,2025-09-18,5.83,16,27.94
1180,347348,2025-02-13,2.55,49,11.04
1181,236646,2025-05-24,43.94,169,27.97
1182,439520,2025-09-01,5.88,161,5.23
1183,324801,2025-01-05,11.31,162,15.82
1184,252711,2025-03-03,1.0,89,6.6
1185,223139,2025-12-12,36.93,170,33.61
1186,165392,2025-01-26,15.56,159,29.97
1187,320309,2025-11-13,50.0,154,5.59
1188,240977,2025-11-21,1.36,168,39.81
1189,223090,2025-07-03,4.47,118,8.77
1190,341717,2025-11-02,7.45,80,4.51
1191,311869,2025-02-05,54.77,154,17.37
1192,352115,2025-01-30,10.93,38,16.8
1193,389868,2025-03-10,5.17,99,25.36
1194,323537,2025-08-20,40.42,59,17.5
1195,222433,2025-06-25,9.0,170,4.72
1196,334085,2025-10-05,10.76,51,32.7
1197,452424,2025-02-02,26.58,142,22.1
1198,223261,2025-03-10,12.11,133,28.21
1199,395839,2025-12-18,1.0,146,5.73
1200,446979,2025-09-12,100.0,118,26.69
1201,396101,2025-02-19,6.82,72,35.44
1202,227064,2025-01-23,7.0,76,11.2
1203,429623,2025-09-11,3.6,27,22.7
1204,146876,2025-06-13,4.3,161,37.41
1205,257679,2025-09-30,17.43,99,22.44
1206,202274,2025-06-30,70.23,75,19.45
1207,450122,2025-12-13,29.87,139,38.3
1208,154053,2025-09-07,26.79,20,14.34
1209,347375,2025-08-25,11.22,32,8.29
1210,223268,2025-08-20,41.93,145,18.81
1211,104341,2025-05-02,16.03,54,10.49
1212,351557,2025-08-30,15.29,48,7.95
1213,429722,2025-05-14,100.0,48,20.44
1214,169077,2025-03-12,23.47,59,15.2
1215,445811,2025-12-12,50.66,80,13.51
1216,166770,2025-11-06,18.59,109,15.97
1217,417630,2025-10-06,4.41,111,19.33
1218,356928,2025-08-07,100.0,57,16.25
1219,261522,2025-07-04,26.65,140,10.72
1220,422955,2025-11-03,4.02,66,7.76
1221,312516,2025-11-10,33.68,16,16.48
