Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Located in parking lot 1 in front of the terminal,Niagara Falls,NY,14304,,716-855-7300,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.101378,-78.941072,2023-09-14,63478,2025-12-03 17:35:02 UTC,P,,,2014-09-19,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,,716-630-6191,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,42.933441,-78.731633,2023-03-08,63479,2025-12-03 17:34:37 UTC,P,,,2014-12-31,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Leo Kaytes Ford,145 Route 94 S,,Warwick,NY,10990,,,E,,Private,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,41.237296,-74.379503,2024-03-14,63618,2025-02-12 00:16:32 UTC,P,,,2014-09-01,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,,Orchard Park,NY,14075,,716-662-6500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,42.786617,-78.761212,2025-12-12,63643,2026-02-02 23:16:24 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Located across from the GIS building,Rochester,NY,14623,,585-475-5000,E,,Public,5am-5pm daily; for student and staff use only; parking pass required,,,,,,6,,,Non-Networked,,200-9,43.08779,-77.674413,2025-10-13,63988,2026-02-02 23:16:24 UTC,P,,,2013-10-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,5. Long Term Parking West,737 Albany Shaker Road,,Albany,NY,12205,,866-816-7584,E,,Public,24 hours daily,,,,,,8,,,EV Connect,https://www.evconnect.com,GPS,42.745834,-73.813591,2026-04-20,64131,2026-04-20 04:34:35 UTC,,,,2014-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,,718-983-8700,E,,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,,,Non-Networked,,GPS,40.587162,-74.194747,2025-11-13,64140,2026-02-02 23:16:24 UTC,P,,,2014-11-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,
ELEC,Ford of Port Jeff,4869 Nesconset Hwy,,Port Jefferson Station,NY,11776,,631-473-1550,E,,Public - Call ahead,Dealership business hours; for dealership use only,,,,,,1,,,Non-Networked,,200-9,40.91966,-73.051332,2025-11-13,64141,2026-02-02 23:16:24 UTC,P,,,2014-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Cliff's Elbow Room,1549 Main Rd,South Jamesport Ave,Jamesport,NY,11947,,631-722-3292,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,40.948819,-72.582795,2023-09-14,64706,2025-11-06 19:10:59 UTC,P,,,2012-05-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tarrytown Metro North Train Station,4173 Green Street,,Tarrytown,NY,10591,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,https://www.evconnect.com,GPS,41.075921,-73.865021,2026-04-20,65271,2026-04-20 04:32:34 UTC,,,,2014-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hamilton Parking Garage,365 Hamilton Ave,Near entrance from EJ Conroy Dr,White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,41.034121,-73.766241,2025-10-13,65274,2026-02-02 23:16:24 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; $1.75 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Longview Parking Garage,11 Longview Ave,"South of E Post Rd. Located at northeast corner of garage, ground level",White Plains,NY,10601,,914-422-1232,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,41.026867,-73.767674,2025-10-13,65275,2026-02-02 23:16:24 UTC,SG,,,2014-07-23,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; $1.75 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lexington-Grove East Garage,100 Main St,Turn right from Main St. Entrance. EVSE facing Dr. Martin Luther King Jr Blvd,White Plains,NY,10601,,914-422-1392,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,41.031464,-73.769946,2024-03-14,65278,2025-02-12 00:16:32 UTC,SG,,,2014-07-16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$1.50 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BRI - Bay Ridge Municipal Parking Garage,8501 5th Ave,,Brooklyn,NY,11209,,866-816-7584,E,,Public,Mon: 8:00am-10:00pm; Tue: 8:00am-10:00pm; Wed: 8:00am-10:00pm; Thu: 8:00am-10:00pm; Fri: 8:00am-10:00pm; Sat: 8:00am-10:00pm; Sun: 8:00am-10:00pm,,,,,,5,,,EV Connect,https://www.evconnect.com,GPS,40.621698,-74.02567,2026-04-20,65288,2026-04-20 04:32:49 UTC,,,,2015-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SGE - St. George Courthouse Municipal Parking Garage,54 Central Ave,,Staten Island,NY,10301,,866-816-7584,E,,Public,Mon: 6:00am-10:00pm; Tue: 6:00am-10:00pm; Wed: 6:00am-10:00pm; Thu: 6:00am-10:00pm; Fri: 6:00am-10:00pm; Sat: 8:00am-12:00am; Sun: 8:00am-8:00pm,,,,,,3,,,EV Connect,https://www.evconnect.com,GPS,40.639469,-74.076912,2026-04-20,65296,2026-04-20 04:32:55 UTC,,,,2016-08-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Jamestown Community College,525 Falconer Street,,Jamestown,NY,14701,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,42.115968,-79.220087,2026-04-20,65299,2026-04-20 04:32:51 UTC,,,,2015-10-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Village of Rouses Point,139 Lake Street,,Rouses Point,NY,12979,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,44.991526,-73.364194,2026-04-20,65302,2026-04-20 04:32:52 UTC,,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Price Chopper,1060 Madison Ave,,Albany,NY,12208,,518-438-6241,E,,Public,24 hours daily; maximum stay of 2 hours,,,,,,2,,,Non-Networked,,200-9,42.664671,-73.790463,2025-10-13,68579,2026-02-02 23:16:24 UTC,P,,,2015-05-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,43.186211,-76.242012,2026-01-13,70451,2026-02-02 23:16:24 UTC,P,,,2014-09-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Fuccillo Nissan - Latham,976 New Loudon Rd,,Latham,NY,12110,,518-250-4380,E,,Public,24 hours daily,,,,,,,1,,IN_CHARGE,https://inchargeus.com,GPS,42.769523,-73.754228,2026-01-13,70452,2026-02-02 23:16:24 UTC,P,,,2018-11-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Fuccillo Nissan,3893 Route 31,,Liverpool,NY,13090,,315-944-3200,E,,Private,Dealership business hours,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.186211,-76.242012,2026-01-13,70460,2026-02-02 23:16:24 UTC,P,,,2012-09-05,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,SUNY ONEONTA SUNY ONEONTA,24-26 Ravine Pkwy N,,Oneonta,NY,13820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.469481,-75.065723,2026-04-20,71024,2026-04-20 01:47:01 UTC,,,,2015-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Rechler Equity,85 S Service Rd,,Plainview,NY,11803,,,E,,Private,Business hours,,,,,,1,,,Non-Networked,,GPS,40.7865204,-73.4521865,2024-03-14,72670,2025-02-12 00:16:32 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,Hampton Inn - Schenectady,450 State St,,Schenectady,NY,12305,,518-377-4500,E,,Public,24 hours daily; guest use only,,,,,,2,,,Non-Networked,,GPS,42.8121531,-73.9409169,2024-03-14,72907,2025-02-12 00:16:32 UTC,P,,,2014-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Price Chopper Plaza,1395 New Scotland Rd,,Slingerlands,NY,12159,,518-478-0688,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.638663,-73.857186,2024-03-14,72970,2025-02-12 00:16:32 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lia Nissan,373 Dix Ave,,Queensbury,NY,12804,,877-861-9742,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,43.315774961,-73.608357479,2026-01-13,74630,2026-02-02 23:16:24 UTC,P,,,2016-03-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,United Parcel Service,643 W 43rd St,,New York,NY,10036,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,40.762442,-74.000055,2025-06-06,74648,2026-02-02 23:16:24 UTC,P,,,2016-03-01,,,,,J1772,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,,,,,,,,,MD,false,
ELEC,Rochester Institute of Technology - Lot D,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-5000,E,,Public,5am-5pm daily; for student and staff use only; parking pass required,,,,,,6,,,Non-Networked,,200-9,43.08779,-77.674413,2025-10-13,75943,2026-02-02 23:16:24 UTC,P,,,2016-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free; parking fee of $.50 per hour,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-5000,E,,Public,5am-5pm daily; for student and staff use only; parking pass required,,,,,,2,,,Non-Networked,,200-9,43.08779,-77.674413,2025-10-13,75944,2026-02-02 23:16:24 UTC,P,,,2016-01-01,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Calverton National Cemetery,210 Princeton Blvd,,Calverton,NY,11933,,,E,,Private - Government only,,,,,,,1,,,Non-Networked,,GPS,40.924144,-72.816045,2025-12-12,77665,2026-02-02 23:16:24 UTC,FG,19,Department of Veterans Affairs,2016-08-15,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,SUNation Solar Systems,171 Remington Blvd,,Ronkonkoma,NY,11779,,,E,,Private,Dusk to dawn daily,,,,,,3,,,Non-Networked,,200-9,40.79009,-73.130392,2024-03-14,78416,2025-02-12 00:16:32 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,SOLAR,,,,,,,,,LD,true,
ELEC,Meier's Creek Brewing Co,33 Rippleton Rd,Located in the parking lot,Cazenovia,NY,13035,,315-815-4022,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,42.919517,-75.86605,2023-03-08,79175,2025-12-10 19:07:01 UTC,P,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Peconic Lane Community Center,1170 Peconic Ln,,Peconic,NY,11958,,631-765-8251,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,1,,,Non-Networked,,GPS,41.0437,-72.4568,2024-07-11,80873,2025-02-12 00:16:32 UTC,LG,,,2017-11-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$2 per session,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Davidson Ford,3690 State Route 31,Located in the front of the building,Clay,NY,13090,,315-870-7000  315-860-0096,E,,Public - Call ahead,Dealership business hours,A CREDIT D M V,,,,,2,2,,Non-Networked,,GPS,43.181259,-76.256973,2026-01-13,82355,2026-02-02 23:16:24 UTC,P,,,2017-04-01,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,$0.50 / kWh,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Reinstein Woods Nature Preserve,93 Honorine Dr,"Between Union & Transit Rds, off of Como Park Boulevard",Depew,NY,14043,,716-683-5959,E,,Public - Call ahead,"Sunrise to sunset daily, shut off between late November to April",,,,,2,,,,Non-Networked,,GPS,42.891613,-78.717862,2024-02-12,82545,2025-02-12 00:16:32 UTC,SG,,,2017-04-21,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Romeo Chevrolet,1665 Ulster Ave,,Lake Katrine,NY,12449,,845-943-4374,E,,Public,24 hours daily,,,,,,2,3,,Non-Networked,,200-9,41.980335,-73.990256,2025-11-13,85682,2026-02-02 23:16:24 UTC,P,,,2017-06-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Catamount Ski,78 Catamount Rd,,Hillsdale,NY,12529,,518-325-3200,E,,Public - Call ahead,10am-5:30pm daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,,1,,,Non-Networked,,200-8,42.171859,-73.477728,2024-07-11,85949,2025-02-12 00:16:32 UTC,P,,,2020-03-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Koeppel Nissan,74-15 Northern Blvd,,Jackson Heights,NY,11372,,877-505-6334,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,40.755072,-73.892094,2024-02-12,85969,2025-02-12 00:16:32 UTC,P,,,2017-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Maguire Nissan,716 W Genesee,,Syracuse,NY,13204,,315-802-4432,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,43.053776,-76.163969,2026-01-13,85970,2026-02-02 23:16:24 UTC,P,,,2017-06-09,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Marbletown Community Center,3562 Main St,Located in the parking lot,Stone Ridge,NY,12484,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.852574,-74.139946,2025-01-13,86200,2025-02-12 00:16:32 UTC,LG,,,2017-07-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,2024-03-14,86715,2025-02-12 00:16:32 UTC,LG,,,2017-08-10,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,42.821089,-77.668047,2024-08-15,87725,2025-02-12 00:16:32 UTC,LG,,,2017-09-13,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Long Island Welcome Center,I-495 E,Between exits 51 and 52,Dix Hills,NY,11746,,631-254-0414,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,40.802658,-73.316725,2024-12-10,87914,2025-02-12 00:16:32 UTC,SG,,,2016-10-01,,,,,CHADEMO,US,,,,Public,,public,,,REST_STOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lakeland Park,11 Forman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,,,,2,,,Non-Networked,,200-8,42.929429,-75.859296,2024-03-14,88340,2025-02-12 00:16:32 UTC,LG,,,2017-10-01,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,200-9,43.69475,-73.985344,2024-08-15,88498,2025-02-12 00:16:32 UTC,P,,,2017-11-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Davidson Chevrolet Cadillac Buick GMC of Rome,5871 Rome-Taberg Rd,,Rome,NY,13440,,315-371-4152,E,,Public,24 hours daily,,,,,,,3,,EV Connect,https://www.evconnect.com,GPS,43.232936,-75.496866,2025-11-13,89914,2026-02-02 23:16:24 UTC,P,,,2017-12-01,,,,,J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,$0.35/kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Price Chopper,3863 Route 31,,Liverpool,NY,13090,,315-622-6008,E,,Public,24 hours daily; 2 hour limit,,,,,,2,,,Non-Networked,,200-9,43.18835,-76.2455,2024-03-14,91865,2025-02-12 00:16:32 UTC,P,,,2018-01-01,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Town of Ashford,9377 Route 240,,West Valley,NY,14171,,716-942-6016,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,,,,Non-Networked,,200-9,42.406807,-78.612777,2024-03-14,92004,2025-02-12 00:16:32 UTC,LG,,,2018-02-01,,,,,NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Village of Sodus,14-16 Mill St,Enter municipal lot from Main or Gaylord Streets,Sodus,NY,14551,,315-483-9821,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.235555,-77.061621,2024-03-14,92116,2025-02-12 00:16:32 UTC,LG,,,2017-08-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,JON - Jerome 190th Street Municipal Parking Garage,2478 Jerome Avenue,,Bronx,NY,10468,,866-816-7584,E,,Public,24 hours daily,,,,,,5,,,EV Connect,https://www.evconnect.com,GPS,40.86334,-73.900066,2026-04-20,94830,2026-04-20 04:32:50 UTC,,,,2015-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Village of Champlain,12 Maiden Lane,,Champlain,NY,12919,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,44.98745,-73.446421,2026-04-20,94835,2026-04-20 04:32:24 UTC,,,,2017-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Cherry Street Parking Ramp,15 West 5th Street,,Jamestown,NY,14701,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,42.097747,-79.243142,2026-04-20,94845,2026-04-20 04:32:51 UTC,,,,2015-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Spectrum,100 Cable Way,,Staten Island,NY,10303,,,E,,Private,Employee use only,,,,,,2,,,EV Connect,https://www.evconnect.com,200-9,40.630898,-74.168358,2020-04-08,94861,2021-03-11 23:22:17 UTC,P,,,2016-07-12,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,Office Building,50 Haarlem Ave,,White Plains,NY,10603,,,E,,Private,Office building business hours; for guest and employee use only,,,,,,7,,,EV Connect,https://www.evconnect.com,200-9,41.051099,-73.771738,2020-04-08,94867,2021-03-11 23:22:17 UTC,P,,,2015-06-23,,,,,J1772,US,,,,Privé,,private,,,PAY_LOT,,,,,,,,,,,,,,,,,,,,,,,,,,true,
ELEC,Yonkers City Hall Parking Garage,40 South Broadway,,Yonkers,NY,10701,,866-816-7584,E,,Public,24 hours daily,,,,,,20,,,EV Connect,https://www.evconnect.com,GPS,40.932086,-73.897953,2026-04-20,94870,2026-04-20 04:32:49 UTC,,,,2017-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Yonkers Parking Authority,8 Buena Vista Avenue,,Yonkers,NY,10701,,866-816-7584,E,,Public,24 hours daily,,,,,,14,,,EV Connect,https://www.evconnect.com,GPS,40.934236,-73.902148,2026-04-20,94871,2026-04-20 04:32:49 UTC,,,,2016-04-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tony Mangino Mitsubishi,1658 Route 9,,Clifton Park,NY,12065,,518-373-4100,E,,Public,Business hours; for dealership use only,,,,,,2,,,Non-Networked,,200-9,42.858085,-73.762909,2025-11-13,98431,2026-02-02 23:16:24 UTC,P,,,2012-01-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,United States Marine Corps,605 Stewart Ave,,Garden City,NY,11530,,,E,,Private - Government only,Fleet use only,,,,,,3,,,Non-Networked,,GPS,40.729637,-73.615008,2025-12-12,98692,2026-02-02 23:16:24 UTC,FG,26,United States Marine Corps,2018-04-01,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USMC,FED_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,,315-356-4444,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,42.746772,-78.852481,2024-08-15,98836,2025-02-12 00:16:32 UTC,P,,,2018-04-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Village of Waterville - West Main Street,115 W Main St,,Waterville,NY,13480,,315-841-4221,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.930765,-75.38053,2024-08-15,99360,2025-02-12 00:16:32 UTC,LG,,,2018-04-18,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nissan of Staten Island,1976 Hylan Blvd,,Staten Island,NY,10306,,718-447-3800,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,40.581432,-74.097694,2024-02-12,99500,2025-02-12 00:16:32 UTC,P,,,2018-06-28,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,New York State Department of Environmental Conservation - Stony Brook,50 Circle Rd,,Stony Brook,NY,11790,,,E,,Private,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,4,,,Non-Networked,,200-8,40.910066,-73.124122,2024-08-15,99538,2025-02-12 00:16:32 UTC,SG,,,2018-12-30,,,,,J1772 NEMA520,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,Town of Veteran,4049 Watkins Rd,Located in the back on white outbuilding; near the parking spaces reserved for electric vehicles,Millport,NY,14864,,607-739-1476,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,42.250834,-76.838332,2024-03-14,99950,2025-02-12 00:16:32 UTC,LG,,,2018-07-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
